종명,접수일시,도로유형,도로명
고라니,2020-08-27,국도,32
고라니,2020-08-27,국도,4
너구리,2020-08-27,국도,34
고라니,2020-08-27,국도,15
고라니,2020-08-27,국도,3
너구리,2020-08-27,국도,34
고라니,2020-08-27,국도,23
고양이,2020-08-27,국도,2
너구리,2020-08-27,국도,38
집비둘기,2020-08-27,시도,공설로
고라니,2020-08-27,국도,5
족제비,2020-08-27,시도,신대로
고라니,2020-08-27,국도,5
고라니,2020-08-27,국도,6
고라니,2020-08-27,국도,5
미동정,2020-08-27,국도,
개,2020-08-28,국도,37
까마귀,2020-08-28,고속국도(재정),45
너구리,2020-08-28,국도,36
고양이,2020-08-28,국도,3
고양이,2020-08-28,국도,4
족제비,2020-08-28,시도,녹근로
까마귀,2020-08-28,시도,녹근로
너구리,2020-08-28,국도,15
고라니,2020-08-28,국도,38
너구리,2020-08-28,국도,25
너구리,2020-08-28,국도,34
개,2020-08-28,국도,29
닭,2020-08-28,국도,36
너구리,2020-08-28,국도,15
너구리,2020-08-28,국도,42
고양이,2020-08-28,국도,30
까치,2020-08-28,국도,6
너구리,2020-08-28,국도,36
너구리,2020-08-28,국도,36
너구리,2020-08-28,국도,24
닭,2020-08-28,국도,36
고라니,2020-08-28,국도,5
고라니,2020-08-28,국도,46
고양이,2020-08-28,국도,46
개,2020-08-29,국도,20
오소리,2020-08-29,국도,47
족제비,2020-08-29,지방도,지방도1117호선
꿩,2020-08-29,지방도,지방도1132호선
오소리,2020-08-29,국도,38
고라니,2020-08-29,고속국도(재정),1
고라니,2020-08-29,국도,38
고라니,2020-08-29,고속국도(재정),30
메추라기,2020-08-30,국도,36
고라니,2020-08-30,국도,21
고양이,2020-08-30,국도,42
고양이,2020-08-30,고속국도(재정),55
고양이,2020-08-30,국도,37
고라니,2020-08-30,국도,17
개,2020-08-30,국도,19
고라니,2020-08-30,국도,42
고양이,2020-08-30,국도,42
고양이,2020-08-30,국도,42
고라니,2020-08-30,국도,31
고양이,2020-08-30,국도,14
고양이,2020-08-30,국도,6
고라니,2020-08-30,고속국도(재정),25
고라니,2020-08-30,고속국도(재정),55
노루,2020-08-31,지방도,지방도1117호선
개,2020-08-31,국도,15
담비,2020-08-31,국도,15
오소리,2020-08-31,국도,1
멧돼지,2020-08-31,국도,1
고양이,2020-08-31,국도,43
고라니,2020-08-31,국도,2
고라니,2020-08-31,국도,37
고라니,2020-08-31,국도,6
고양이,2020-08-31,국도,43
고라니,2020-08-31,국도,27
너구리,2020-08-31,국도,77
고라니,2020-08-31,국도,6
고라니,2020-08-31,고속국도(재정),55
너구리,2020-08-31,국도,38
고라니,2020-08-31,국도,5
고양이,2020-08-31,국도,7
너구리,2020-08-31,국도,38
고양이,2020-08-31,국도,33
개,2020-08-31,국도,2
고양이,2020-08-31,국도,14
고양이,2020-08-31,국도,14
고라니,2020-08-31,국도,29
너구리,2020-08-31,국도,23
고양이,2020-08-31,국도,14
고양이,2020-08-31,국도,14
너구리,2020-08-31,국도,31
고라니,2020-08-31,국도,23
개,2020-08-31,국도,33
고라니,2020-08-31,고속국도(재정),30
고라니,2020-08-31,고속국도(재정),30
고라니,2020-08-31,고속국도(재정),30
고라니,2020-08-31,국도,5
고라니,2020-08-31,국도,31
너구리,2020-08-31,국도,31
고라니,2020-08-31,국도,42
고양이,2020-08-31,국도,31
너구리,2020-08-31,국도,6
고양이,2020-08-31,국도,6
고라니,2020-08-31,국도,29
미동정,2020-08-31,국도,
미동정(포유류),2020-09-01,국도,30
고라니,2020-09-01,지방도,716
고라니,2020-09-01,지방도,702
고라니,2020-09-01,고속국도(재정),55
개,2020-09-01,국도,30
고양이,2020-09-01,국도,47
고양이,2020-09-01,국도,7
고라니,2020-09-01,국도,47
고양이,2020-09-01,국도,6
고라니,2020-09-01,국도,20
너구리,2020-09-01,국도,21
개,2020-09-01,국도,39
고양이,2020-09-01,국도,14
고라니,2020-09-01,국도,32
고라니,2020-09-01,국도,21
고라니,2020-09-01,국도,34
고라니,2020-09-01,국도,23
고라니,2020-09-01,국도,34
고양이,2020-09-01,국도,33
고양이,2020-09-01,고속국도(재정),100
너구리,2020-09-01,국도,28
족제비,2020-09-01,국도,6
고양이,2020-09-01,국도,5
오소리,2020-09-01,고속국도(재정),12
너구리,2020-09-01,국도,46
고라니,2020-09-01,고속국도(재정),50
고라니,2020-09-01,고속국도(재정),50
너구리,2020-09-01,국도,21
고라니,2020-09-01,국도,21
미동정,2020-09-01,국도,
미동정,2020-09-01,국도,
미동정,2020-09-01,국도,
미동정,2020-09-01,국도,
미동정,2020-09-01,국도,
개,2020-09-02,고속국도(재정),35
고라니,2020-09-02,국도,6
고양이,2020-09-02,국도,30
고양이,2020-09-02,시도,교성로
미동정(포유류),2020-09-02,국도,5
고라니,2020-09-02,고속국도(재정),60
너구리,2020-09-02,지방도,647
고라니,2020-09-02,국도,36
고라니,2020-09-02,국도,36
고양이,2020-09-02,국도,6
너구리,2020-09-02,국도,6
고라니,2020-09-02,국도,44
고라니,2020-09-02,국도,38
너구리,2020-09-02,국도,6
고라니,2020-09-03,국도,38
개,2020-09-03,국도,34
미동정(포유류),2020-09-03,국도,26
고라니,2020-09-03,고속국도(재정),10
고라니,2020-09-03,고속국도(재정),10
멧돼지,2020-09-03,고속국도(재정),10
노루,2020-09-03,시도,와선로
족제비,2020-09-03,지방도,지방도1132호선
노루,2020-09-03,시도,선돌목동길
너구리,2020-09-03,국도,19
너구리,2020-09-04,국도,47
개,2020-09-04,고속국도(재정),1
너구리,2020-09-04,국도,35
고라니,2020-09-04,국도,43
고라니,2020-09-04,국도,37
고라니,2020-09-04,국도,37
고라니,2020-09-04,고속국도(재정),301
고라니,2020-09-04,고속국도(재정),30
너구리,2020-09-04,국도,37
고양이,2020-09-04,고속국도(재정),12
고라니,2020-09-04,국도,1
고라니,2020-09-04,국도,14
노루,2020-09-04,고속국도(재정),35
슴새,2020-09-04,시도,청풍남6길
고양이,2020-09-04,시도,영월로
고양이,2020-09-04,국도,19
수리부엉이,2020-09-04,국도,19
고라니,2020-09-04,국도,19
고라니,2020-09-04,고속국도(재정),151
미동정,2020-09-04,국도,
고라니,2020-09-05,고속국도(재정),50
미동정(포유류),2020-09-05,국도,6
너구리,2020-09-05,국도,4
미동정(포유류),2020-09-05,국도,34
미동정(조류),2020-09-05,지방도,1136
고라니,2020-09-05,고속국도(재정),50
고라니,2020-09-05,국도,5
고양이,2020-09-05,지방도,615
너구리,2020-09-05,지방도,615
노루,2020-09-05,국도,2
오소리,2020-09-05,국도,5
고라니,2020-09-05,국도,5
너구리,2020-09-05,국도,5
미동정(조류),2020-09-05,국도,31
너구리,2020-09-05,국도,6
고라니,2020-09-05,국도,31
집비둘기,2020-09-05,시도,광양14길
큰부리까마귀,2020-09-05,지방도,1118
염소,2020-09-05,국도,14
고라니,2020-09-05,고속국도(재정),251
고양이,2020-09-05,시도,시민로
미동정,2020-09-05,국도,
고라니,2020-09-06,고속국도(재정),15
고라니,2020-09-06,국도,38
노루,2020-09-06,시도,한화리조트내부
너구리,2020-09-06,국도,6
고라니,2020-09-06,고속국도(재정),1
미동정(포유류),2020-09-06,고속국도(재정),1
너구리,2020-09-07,국도,33
수달,2020-09-07,국도,4
꿩,2020-09-07,지방도,1121
고라니,2020-09-07,국도,27
너구리,2020-09-07,국도,5
집비둘기,2020-09-07,시도,서광로32길
너구리,2020-09-07,국도,6
고양이,2020-09-07,국도,34
고라니,2020-09-07,국도,4
고라니,2020-09-07,고속국도(재정),100
고양이,2020-09-07,고속국도(재정),100
멧토끼,2020-09-07,고속국도(재정),100
고양이,2020-09-07,고속국도(재정),100
고양이,2020-09-07,고속국도(재정),110
고라니,2020-09-07,국도,23
고라니,2020-09-07,고속국도(재정),55
너구리,2020-09-07,국도,33
고라니,2020-09-07,국도,33
고양이,2020-09-08,지방도,510
너구리,2020-09-08,지방도,745
고라니,2020-09-08,국도,43
미동정(포유류),2020-09-08,국도,17
멧비둘기,2020-09-08,시도,건주로
고라니,2020-09-08,국도,14
고양이,2020-09-08,국도,14
고양이,2020-09-08,국도,30
너구리,2020-09-08,국도,7
고양이,2020-09-08,국도,24
너구리,2020-09-08,국도,6
고라니,2020-09-08,고속국도(재정),55
고라니,2020-09-08,고속국도(재정),12
너구리,2020-09-08,국도,5
너구리,2020-09-09,국도,7
노루,2020-09-09,시도,녹산로
고라니,2020-09-09,국도,45
고라니,2020-09-09,국도,36
너구리,2020-09-09,국도,38
너구리,2020-09-09,국도,34
너구리,2020-09-09,국도,29
너구리,2020-09-09,국도,38
삵,2020-09-09,국도,14
고양이,2020-09-09,국도,14
너구리,2020-09-09,국도,6
미동정,2020-09-09,국도,
미동정,2020-09-09,국도,
미동정,2020-09-09,국도,
고양이,2020-09-10,국도,43
너구리,2020-09-10,국도,47
고라니,2020-09-10,국도,47
고양이,2020-09-10,시도,벽지산로
너구리,2020-09-10,국도,28
고라니,2020-09-10,국도,24
고양이,2020-09-10,국도,38
오소리,2020-09-10,국도,37
수달,2020-09-10,고속국도(재정),55
오소리,2020-09-10,국도,34
노루,2020-09-10,국도,34
너구리,2020-09-10,국도,6
너구리,2020-09-10,국도,24
꿩,2020-09-10,지방도,1131
고라니,2020-09-10,국도,34
흰뺨검둥오리,2020-09-10,국도,30
너구리,2020-09-10,국도,14
고양이,2020-09-10,국도,30
고라니,2020-09-10,국도,38
너구리,2020-09-10,국도,34
고라니,2020-09-10,고속국도(재정),30
미동정(포유류),2020-09-10,국도,37
너구리,2020-09-10,국도,6
큰부리까마귀,2020-09-10,지방도,97
고라니,2020-09-11,고속국도(재정),35
고양이,2020-09-11,국도,38
고양이,2020-09-11,국도,6
고라니,2020-09-11,국도,6
너구리,2020-09-11,국도,33
고양이,2020-09-11,국도,33
개,2020-09-11,국도,3
너구리,2020-09-11,국도,3
고라니,2020-09-11,국도,6
고양이,2020-09-11,국도,3
고라니,2020-09-11,국도,33
너구리,2020-09-11,국도,34
너구리,2020-09-11,국도,33
고라니,2020-09-11,시도,온천길
고라니,2020-09-11,국도,13
족제비,2020-09-11,지방도,1131
개,2020-09-11,국도,22
개,2020-09-11,국도,5
너구리,2020-09-11,국도,22
고라니,2020-09-11,국도,22
너구리,2020-09-11,국도,1
고라니,2020-09-11,국도,25
너구리,2020-09-11,국도,36
너구리,2020-09-11,국도,33
너구리,2020-09-11,국도,34
고양이,2020-09-11,지방도,730
고양이,2020-09-11,국도,5
고라니,2020-09-11,국도,31
너구리,2020-09-11,국도,46
고라니,2020-09-11,국도,46
미동정,2020-09-11,국도,
미동정,2020-09-11,국도,
미동정,2020-09-11,국도,
미동정,2020-09-11,국도,
고양이,2020-09-12,국도,6
미동정(포유류),2020-09-12,국도,42
개,2020-09-12,국도,42
고라니,2020-09-12,국도,44
너구리,2020-09-12,지방도,32
고라니,2020-09-12,국도,6
고양이,2020-09-13,국도,일반국도47호선
너구리,2020-09-13,국도,37
고양이,2020-09-13,국도,37
고양이,2020-09-13,국도,46
너구리,2020-09-13,국도,37
개,2020-09-13,국도,17
고라니,2020-09-13,국도,17
너구리,2020-09-13,국도,17
너구리,2020-09-13,국도,3
고양이,2020-09-13,국도,43
너구리,2020-09-13,국도,5
너구리,2020-09-13,국도,5
고양이,2020-09-13,국도,47
고양이,2020-09-13,국도,37
고양이,2020-09-13,국도,6
고양이,2020-09-13,국도,14
수달,2020-09-13,국도,14
고라니,2020-09-13,고속국도(재정),55
고라니,2020-09-14,국도,24
너구리,2020-09-14,국도,33
고양이,2020-09-14,국도,일반국도6호선
너구리,2020-09-14,국도,19
고라니,2020-09-14,국도,4
까마귀,2020-09-14,국도,36
고양이,2020-09-14,고속국도(재정),서울외곽순환고속도로100
고양이,2020-09-14,고속국도(재정),100
족제비,2020-09-14,국도,일반국도47호선
너구리,2020-09-14,국도,5
너구리,2020-09-14,국도,일반국도47호선
고라니,2020-09-14,국도,19
고양이,2020-09-14,국도,일반국도47호선
고양이,2020-09-14,국도,35
수달,2020-09-14,국도,35
고양이,2020-09-14,국도,1
고라니,2020-09-14,국도,21
너구리,2020-09-14,국도,42
고양이,2020-09-14,국도,42
고양이,2020-09-14,국도,37
고라니,2020-09-14,국도,4
고양이,2020-09-14,국도,24
고양이,2020-09-14,국도,일반국도6호선
수달,2020-09-14,국도,3
너구리,2020-09-14,국도,일반국도44호선
고양이,2020-09-14,국도,36
고라니,2020-09-14,국도,14
삵,2020-09-14,국도,19
너구리,2020-09-14,국도,36
너구리,2020-09-14,국도,38
고양이,2020-09-14,국도,5
고라니,2020-09-14,국도,1
고라니,2020-09-14,국도,38
너구리,2020-09-14,국도,38
고라니,2020-09-14,국도,31
너구리,2020-09-14,국도,46
개,2020-09-15,국도,일반국도46호선
너구리,2020-09-15,국도,3
고양이,2020-09-15,지방도,지방도1135호선
고양이,2020-09-15,고속국도(재정),서울외곽순환고속도로100
고양이,2020-09-15,고속국도(재정),서울외곽순환고속도로100
고양이,2020-09-15,고속국도(재정),서울외곽순환고속도로100
미동정(조류),2020-09-15,시도,전농로
수달,2020-09-15,국도,3
미동정(포유류),2020-09-15,국도,7
너구리,2020-09-15,국도,3
고라니,2020-09-15,국도,17
너구리,2020-09-15,지방도,지방도702호선
너구리,2020-09-15,국도,일반국도6호선
고라니,2020-09-15,국도,38
삵,2020-09-15,국도,38
고라니,2020-09-15,국도,일반국도6호선
노루,2020-09-15,지방도,지방도1118호선
너구리,2020-09-15,국도,31
고라니,2020-09-16,국도,30
고라니,2020-09-16,국도,17
너구리,2020-09-16,국도,6
고라니,2020-09-16,국도,7
고양이,2020-09-16,지방도,1041
개,2020-09-16,시도,금백로
고라니,2020-09-16,국도,43
너구리,2020-09-16,국도,23
고라니,2020-09-16,국도,7
너구리,2020-09-16,국도,5
고양이,2020-09-16,국도,77
고양이,2020-09-16,국도,17
개,2020-09-16,국도,46
개,2020-09-16,국도,5
너구리,2020-09-16,국도,34
고양이,2020-09-16,지방도,711
고라니,2020-09-16,국도,24
고라니,2020-09-16,국도,30
오소리,2020-09-16,국도,7
고양이,2020-09-16,지방도,1011
너구리,2020-09-17,국도,26
고라니,2020-09-17,국도,25
노루,2020-09-17,지방도,지방도1115호선
개,2020-09-17,국도,22
너구리,2020-09-17,국도,22
너구리,2020-09-17,국도,35
너구리,2020-09-17,국도,35
너구리,2020-09-17,국도,35
너구리,2020-09-17,국도,일반국도47호선
고양이,2020-09-17,국도,34
너구리,2020-09-17,군도,강변로
고라니,2020-09-17,국도,28
개,2020-09-17,국도,일반국도6호선
너구리,2020-09-17,국도,46
고라니,2020-09-17,고속국도(재정),55
노루,2020-09-17,지방도,지방도1117호선
너구리,2020-09-17,국도,32
족제비,2020-09-17,시도,1100로
고라니,2020-09-17,국도,5
멧돼지,2020-09-17,고속국도(재정),1
너구리,2020-09-18,국도,29
고양이,2020-09-18,국도,3
너구리,2020-09-18,국도,17
오소리,2020-09-18,국도,17
개,2020-09-18,국도,27
고라니,2020-09-18,국도,5
너구리,2020-09-18,국도,24
너구리,2020-09-18,국도,24
고라니,2020-09-18,국도,38
너구리,2020-09-18,국도,5
고라니,2020-09-18,국도,33
고라니,2020-09-18,국도,24
너구리,2020-09-18,국도,23
너구리,2020-09-18,국도,15
개,2020-09-18,국도,23
노루,2020-09-18,지방도,지방도1115호선
너구리,2020-09-18,국도,28
고라니,2020-09-18,국도,38
고라니,2020-09-18,고속국도(재정),20
고양이,2020-09-18,국도,44
너구리,2020-09-19,국도,46
고양이,2020-09-19,국도,47
개,2020-09-19,국도,1
너구리,2020-09-19,국도,43
고양이,2020-09-19,국도,43
고양이,2020-09-19,국도,47
고라니,2020-09-19,고속국도(재정),1
고양이,2020-09-19,지방도,1115
고양이,2020-09-19,고속국도(재정),1
고양이,2020-09-19,국도,1
너구리,2020-09-19,국도,31
고양이,2020-09-19,국도,14
고양이,2020-09-19,국도,14
너구리,2020-09-19,국도,35
고라니,2020-09-19,지방도,714
너구리,2020-09-19,국도,5
너구리,2020-09-19,국도,5
너구리,2020-09-19,국도,일반국도6호선
고양이,2020-09-19,국도,5
고양이,2020-09-19,국도,5
고양이,2020-09-19,국도,5
고양이,2020-09-19,국도,19
고양이,2020-09-20,국도,43
고라니,2020-09-20,고속국도(재정),4
고라니,2020-09-20,국도,17
너구리,2020-09-20,국도,25
너구리,2020-09-20,국도,6
너구리,2020-09-20,시도,달빛로
고라니,2020-09-20,국도,14
너구리,2020-09-20,국도,14
개,2020-09-20,국도,6
고라니,2020-09-20,시도,양시로
고라니,2020-09-20,국도,1
고양이,2020-09-20,국도,37
너구리,2020-09-20,시도,시곡로
개,2020-09-20,시도,역천로
미동정(포유류),2020-09-20,시도,1100로
미동정(포유류),2020-09-20,지방도,1136
너구리,2020-09-20,고속국도(재정),50
고라니,2020-09-20,고속국도(재정),20
고라니,2020-09-20,고속국도(재정),50
고라니,2020-09-20,고속국도(재정),50
고라니,2020-09-20,고속국도(재정),251
고라니,2020-09-20,고속국도(재정),251
고라니,2020-09-21,국도,17
고라니,2020-09-21,국도,23
고양이,2020-09-21,국도,3
수달,2020-09-21,국도,34
고양이,2020-09-21,국도,33
너구리,2020-09-21,국도,42
너구리,2020-09-21,국도,22
너구리,2020-09-21,국도,22
고양이,2020-09-21,국도,35
고양이,2020-09-21,국도,14
멧돼지,2020-09-21,국도,77
고양이,2020-09-21,국도,30
고양이,2020-09-21,국도,5
고양이,2020-09-21,국도,36
너구리,2020-09-21,국도,32
개,2020-09-21,국도,33
고양이,2020-09-21,국도,14
고양이,2020-09-21,국도,34
고양이,2020-09-21,국도,6
고양이,2020-09-21,국도,3
너구리,2020-09-21,국도,6
오소리,2020-09-21,국도,24
너구리,2020-09-21,국도,34
고라니,2020-09-21,국도,33
너구리,2020-09-21,국도,46
고라니,2020-09-21,국도,6
개,2020-09-21,지방도,60
고양이,2020-09-21,지방도,60
고라니,2020-09-21,고속국도(재정),50
너구리,2020-09-21,국도,42
노루,2020-09-21,지방도,1132
고양이,2020-09-21,국도,6
노루,2020-09-22,시도,번영로
노루,2020-09-22,지방도,1135
족제비,2020-09-22,지방도,49
너구리,2020-09-22,국도,3
너구리,2020-09-22,국도,43
고양이,2020-09-22,국도,47
너구리,2020-09-22,국도,6
너구리,2020-09-22,국도,6
노루,2020-09-22,국도,24
고라니,2020-09-22,국도,14
고양이,2020-09-22,국도,47
너구리,2020-09-22,국도,6
개,2020-09-22,국도,47
고양이,2020-09-22,국도,47
고라니,2020-09-22,국도,28
노루,2020-09-22,시도,북흘로
너구리,2020-09-22,국도,34
너구리,2020-09-22,군도,상월로
고라니,2020-09-22,국도,43
너구리,2020-09-22,국도,22
개,2020-09-22,국도,35
너구리,2020-09-22,지방도,904
너구리,2020-09-22,국도,33
너구리,2020-09-22,국도,33
너구리,2020-09-22,국도,5
너구리,2020-09-22,지방도,82
수달,2020-09-22,국도,5
청설모,2020-09-22,국도,42
너구리,2020-09-22,국도,5
너구리,2020-09-22,국도,33
너구리,2020-09-22,국도,33
수달,2020-09-22,국도,5
너구리,2020-09-22,국도,37
너구리,2020-09-22,국도,27
고라니,2020-09-22,국도,23
고라니,2020-09-22,국도,6
너구리,2020-09-22,국도,6
고라니,2020-09-22,국도,46
개,2020-09-22,국도,6
고양이,2020-09-22,국도,3
고양이,2020-09-22,국도,7
고라니,2020-09-22,국도,6
고라니,2020-09-22,국도,28
너구리,2020-09-22,국도,38
고라니,2020-09-22,국도,31
고라니,2020-09-22,국도,44
미동정,2020-09-22,국도,
개,2020-09-23,국도,36
고라니,2020-09-23,국도,38
고라니,2020-09-23,국도,35
고양이,2020-09-23,국도,17
고라니,2020-09-23,국도,38
너구리,2020-09-23,국도,33
개,2020-09-23,국도,30
고라니,2020-09-23,고속국도(재정),30
개,2020-09-23,국도,30
고양이,2020-09-23,국도,1
너구리,2020-09-23,국도,1
미동정(조류),2020-09-23,국도,35
너구리,2020-09-23,국도,38
삵,2020-09-23,국도,19
노루,2020-09-23,지방도,1112
고양이,2020-09-23,국도,43
개,2020-09-23,국도,43
고라니,2020-09-23,국도,7
살모사,2020-09-23,시도,봉성로
너구리,2020-09-23,국도,31
너구리,2020-09-23,국도,35
멧돼지,2020-09-23,국도,25
고라니,2020-09-23,국도,5
삵,2020-09-23,국도,46
노루,2020-09-23,지방도,1135
너구리,2020-09-23,국도,14
고양이,2020-09-23,국도,43
너구리,2020-09-23,국도,5
고라니,2020-09-23,시도,요촌북로
고양이,2020-09-23,국도,37
너구리,2020-09-23,국도,38
고라니,2020-09-23,국도,23
고양이,2020-09-23,국도,38
고양이,2020-09-23,국도,4
노루,2020-09-23,시도,번영로
삵,2020-09-23,국도,6
너구리,2020-09-23,국도,19
고양이,2020-09-23,국도,6
고라니,2020-09-23,국도,6
고라니,2020-09-23,국도,37
고양이,2020-09-24,국도,30
너구리,2020-09-24,국도,37
개,2020-09-24,국도,46
꿩,2020-09-24,국도,37
너구리,2020-09-24,국도,47
노루,2020-09-24,지방도,516로
너구리,2020-09-24,국도,22
너구리,2020-09-24,국도,23
너구리,2020-09-24,고속국도(재정),30
고라니,2020-09-24,국도,38
고라니,2020-09-24,국도,38
너구리,2020-09-24,국도,6
고양이,2020-09-24,국도,14
족제비,2020-09-24,시도,1100로
고라니,2020-09-24,고속국도(재정),10
고라니,2020-09-24,고속국도(재정),10
고라니,2020-09-24,국도,77
개,2020-09-24,국도,25
고양이,2020-09-24,국도,33
개,2020-09-24,국도,25
수달,2020-09-24,국도,14
노루,2020-09-24,지방도,1132
고양이,2020-09-24,국도,6
고양이,2020-09-24,국도,6
너구리,2020-09-24,군도,남악동강로
너구리,2020-09-24,국도,6
너구리,2020-09-24,국도,2
고라니,2020-09-24,국도,38
고라니,2020-09-24,고속국도(재정),25
노루,2020-09-24,국도,5
고양이,2020-09-24,국도,6
고양이,2020-09-25,국도,44
노루,2020-09-25,시도,애조로
너구리,2020-09-25,국도,45
고양이,2020-09-25,국도,6
노루,2020-09-25,지방도,1119
고라니,2020-09-25,국도,17
너구리,2020-09-25,국도,3
닭,2020-09-25,국도,35
개,2020-09-25,시도,벽성로
족제비,2020-09-25,지방도,1116
너구리,2020-09-25,국도,17
고라니,2020-09-25,지방도,714
고라니,2020-09-25,국도,5
고라니,2020-09-25,국도,36
고양이,2020-09-25,국도,5
너구리,2020-09-25,국도,33
너구리,2020-09-25,국도,17
고라니,2020-09-25,국도,33
고라니,2020-09-25,국도,6
고라니,2020-09-25,국도,23
고라니,2020-09-25,국도,1
개,2020-09-25,국도,1
너구리,2020-09-25,국도,2
노루,2020-09-25,지방도,1117
고양이,2020-09-25,국도,47
까마귀,2020-09-25,국도,37
너구리,2020-09-25,국도,47
멧돼지,2020-09-25,지방도,1117
고양이,2020-09-25,국도,47
노루,2020-09-25,시도,용강4길
노루,2020-09-25,지방도,1135
고양이,2020-09-25,국도,47
개,2020-09-25,지방도,615
고양이,2020-09-25,국도,47
노루,2020-09-25,시도,월덕로
꿩,2020-09-25,지방도,1121
노루,2020-09-25,지방도,97
노루,2020-09-25,지방도,1131
너구리,2020-09-25,지방도,615
고양이,2020-09-25,지방도,615
갈매기,2020-09-25,지방도,97
노루,2020-09-25,지방도,97
노루,2020-09-25,지방도,1131
노루,2020-09-25,시도,광산로
너구리,2020-09-25,고속국도(재정),65
족제비,2020-09-25,지방도,1115
노루,2020-09-25,지방도,1115
미동정,2020-09-25,국도,
고라니,2020-09-26,고속국도(재정),25
고라니,2020-09-26,고속국도(재정),60
고양이,2020-09-26,국도,31
노루,2020-09-26,지방도,1135
살모사,2020-09-26,지방도,1121
너구리,2020-09-26,국도,37
고양이,2020-09-26,국도,43
고양이,2020-09-26,국도,43
고라니,2020-09-26,국도,17
고라니,2020-09-26,국도,43
노루,2020-09-26,시도,신화역사로188번길
노루,2020-09-26,지방도,1132
고양이,2020-09-26,국도,37
멧돼지,2020-09-26,고속국도(재정),25
고양이,2020-09-26,국도,20
고라니,2020-09-26,지방도,1115
직박구리,2020-09-26,시도,신대로6길
너구리,2020-09-26,국도,37
삵,2020-09-26,국도,43
너구리,2020-09-26,국도,7
노루,2020-09-26,시도,월산로
메추라기,2020-09-27,국도,42
너구리,2020-09-27,국도,5
고라니,2020-09-27,고속국도(재정),15
너구리,2020-09-27,국도,38
너구리,2020-09-27,시도,중앙로
너구리,2020-09-27,시도,도작로
너구리,2020-09-27,시도,금평로
고양이,2020-09-27,지방도,511
개,2020-09-27,국도,14
고라니,2020-09-27,국도,23
노루,2020-09-27,지방도,1139
고양이,2020-09-27,국도,37
고양이,2020-09-27,국도,43
노루,2020-09-27,지방도,97
너구리,2020-09-28,국도,46
너구리,2020-09-28,국도,37
개,2020-09-28,국도,47
고양이,2020-09-28,국도,47
노루,2020-09-28,시도,금백조로
노루,2020-09-28,고속국도(재정),55
고라니,2020-09-28,국도,23
너구리,2020-09-28,국도,46
고라니,2020-09-28,국도,45
너구리,2020-09-28,국도,35
고양이,2020-09-28,지방도,49
너구리,2020-09-28,국도,38
고라니,2020-09-28,국도,47
고라니,2020-09-28,국도,1
고라니,2020-09-28,국도,38
너구리,2020-09-28,국도,35
고라니,2020-09-28,국도,38
고양이,2020-09-28,국도,30
노루,2020-09-28,시도,녹산로
고라니,2020-09-28,국도,34
고양이,2020-09-28,국도,5
너구리,2020-09-28,국도,35
고라니,2020-09-28,지방도,712
고라니,2020-09-28,지방도,712
노루,2020-09-28,시도,천덕로
노루,2020-09-28,지방도,97
너구리,2020-09-28,국도,33
고라니,2020-09-28,국도,17
너구리,2020-09-28,시도,금성로
너구리,2020-09-28,국도,33
고라니,2020-09-28,국도,14
삵,2020-09-28,국도,22
너구리,2020-09-28,지방도,716
너구리,2020-09-28,국도,6
미동정(포유류),2020-09-28,국도,14
삵,2020-09-28,국도,30
너구리,2020-09-28,국도,17
고라니,2020-09-28,지방도,716
족제비,2020-09-28,국도,17
고양이,2020-09-28,국도,14
너구리,2020-09-28,국도,6
고라니,2020-09-28,국도,42
고라니,2020-09-28,국도,14
고양이,2020-09-28,국도,6
고양이,2020-09-28,국도,5
너구리,2020-09-28,국도,46
고라니,2020-09-28,국도,38
너구리,2020-09-28,국도,35
개,2020-09-28,국도,31
고라니,2020-09-28,고속국도(재정),50
고라니,2020-09-29,국도,37
개,2020-09-29,국도,46
고양이,2020-09-29,국도,46
너구리,2020-09-29,국도,46
너구리,2020-09-29,국도,47
고양이,2020-09-29,시도,접주1길
너구리,2020-09-29,국도,47
꿩,2020-09-29,국도,47
너구리,2020-09-29,국도,47
노루,2020-09-29,시도,월덕로
너구리,2020-09-29,국도,37
고양이,2020-09-29,국도,37
고양이,2020-09-29,국도,6
고양이,2020-09-29,국도,47
고양이,2020-09-29,국도,42
너구리,2020-09-29,국도,37
노루,2020-09-29,국도,39
노루,2020-09-29,지방도,1131
개,2020-09-29,국도,14
고라니,2020-09-29,국도,3
노루,2020-09-29,시도,명림로
고라니,2020-09-29,국도,14
고라니,2020-09-29,시도,성산길
삵,2020-09-29,국도,37
고라니,2020-09-29,국도,23
노루,2020-09-29,지방도,97
너구리,2020-09-29,국도,42
너구리,2020-09-29,국도,2
고양이,2020-09-29,국도,31
너구리,2020-09-29,국도,33
수달,2020-09-29,국도,17
너구리,2020-09-29,지방도,820
고라니,2020-09-29,국도,3
고라니,2020-09-29,국도,3
고라니,2020-09-29,국도,6
너구리,2020-09-29,국도,19
미동정(포유류),2020-09-29,국도,31
고라니,2020-09-29,고속국도(재정),50
고양이,2020-09-29,국도,38
족제비,2020-09-29,지방도,1119
노루,2020-09-29,시도,하소로
미동정,2020-09-29,국도,
고양이,2020-09-30,국도,37
고라니,2020-09-30,국도,37
고양이,2020-09-30,국도,19
고라니,2020-09-30,국도,34
너구리,2020-09-30,국도,34
고양이,2020-09-30,국도,34
